Well.Position,Temperature,Fluorescence,Normalized,norm_deriv,tm
A02,50.174152,52110.57,0.33546584141691,0.0311650225013981,54.330124
A02,50.233524,52267.965,0.337316171132863,0.0319621665770523,54.330124
A02,50.292892,52429.375,0.339213701038209,0.032778764573174,54.330124
A02,50.352264,52594.92,0.341159841848447,0.0336390970028433,54.330124
A02,50.411636,52764.81,0.3431570623157,0.0345309370781545,54.330124
A02,50.47101,52939.21,0.345207302173779,0.035452842979606,54.330124
A02,50.530376,53118.242,0.347311995650106,0.0363768770229864,54.330124
A02,50.58975,53301.965,0.349471836346469,0.0372973107371053,54.330124
A02,50.64912,53490.324,0.351686177684931,0.0381904436607291,54.330124
A02,50.708492,53683.2,0.353953620705955,0.0390597437818183,54.330124
A02,50.76786,53880.453,0.356272519574794,0.0399004162413147,54.330124
A02,50.827232,54081.965,0.358641487087874,0.0407306518863434,54.330124
A02,50.886604,54287.67,0.36105974735167,0.0415672236965507,54.330124
A02,50.945976,54497.6,0.363527676556981,0.0424021691458436,54.330124
A02,51.00535,54711.754,0.366045262947847,0.0432405790036628,54.330124
A02,51.064716,54930.113,0.368612283160978,0.0440897102967393,54.330124
A02,51.12409,55152.79,0.371230065620137,0.0449886843426255,54.330124
A02,51.18346,55379.992,0.373901043809558,0.0459419497497669,54.330124
A02,51.242832,55612.016,0.376628709250102,0.0469628602569849,54.330124
A02,51.3022,55849.18,0.379416800337838,0.0480588229386374,54.330124
A02,51.361572,56091.895,0.382270148773351,0.0492413097671868,54.330124
A02,51.420944,56340.582,0.385193703816848,0.0504921083766749,54.330124
A02,51.480316,56595.586,0.388191521275388,0.0518305510989227,54.330124
A02,51.539684,56857.332,0.391268597433029,0.0532491322548817,54.330124
A02,51.599056,57126.26,0.394430104913266,0.0547545030939872,54.330124
A02,51.65843,57402.8,0.397681098779969,0.056350801296984,54.330124
A02,51.7178,57687.383,0.40102664585297,0.0580313277184712,54.330124
A02,51.77717,57980.453,0.404471965779616,0.0597950191095647,54.330124
A02,51.83654,58282.43,0.408021996064151,0.0616489072448947,54.330124
A02,51.895912,58593.78,0.411682214985095,0.0636319289441424,54.330124
A02,51.955284,58915.145,0.415460169870366,0.065771572726657,54.330124
A02,52.014656,59247.316,0.419365159686294,0.0680874741621938,54.330124
A02,52.074024,59591.16,0.423407376852355,0.0705432991300537,54.330124
A02,52.133396,59947.43,0.427595673608304,0.0731263872087087,54.330124
A02,52.19277,60316.758,0.431937479722434,0.0758199186930464,54.330124
A02,52.25214,60699.664,0.43643890829524,0.0785881241098458,54.330124
A02,52.31151,61096.55,0.441104685223642,0.0814216734313421,54.330124
A02,52.37088,61507.746,0.44593868997526,0.0843100040409686,54.330124
A02,52.430252,61933.543,0.450944343535181,0.0872569148697084,54.330124
A02,52.489624,62374.223,0.456124961084825,0.0902786157248247,54.330124
A02,52.548992,62830.133,0.461484621943176,0.093345375601588,54.330124
A02,52.608364,63301.562,0.467026723583394,0.0964471264671552,54.330124
A02,52.667736,63788.656,0.472752982376002,0.0995676878231111,54.330124
A02,52.727108,64291.51,0.478664515137436,0.102733187492559,54.330124
A02,52.786476,64810.316,0.484763579012494,0.105930583709792,54.330124
A02,52.845848,65345.305,0.491052889628511,0.109175096297266,54.330124
A02,52.90522,65896.68,0.497534833445873,0.112457031860413,54.330124
A02,52.964592,66464.63,0.50421163234149,0.115754609831377,54.330124
A02,53.023964,67049.234,0.511084215036398,0.119047931958721,54.330124
A02,53.083332,67650.43,0.518151852660923,0.122313728833757,54.330124
A02,53.142704,68268.16,0.525413863369241,0.125572893803263,54.330124
A02,53.202076,68902.35,0.532869377220128,0.12882889069014,54.330124
A02,53.261448,69552.984,0.540518206118184,0.132084678125422,54.330124
A02,53.320816,70220.016,0.548359809289134,0.135301679441837,54.330124
A02,53.380188,70903.34,0.556392940600954,0.138472930119305,54.330124
A02,53.43956,71602.68,0.564614355407998,0.141558658975449,54.330124
A02,53.49893,72317.58,0.57301869299137,0.144546657526208,54.330124
A02,53.5583,73047.57,0.581600428048701,0.14743464375961,54.330124
A02,53.617672,73792.17,0.590353917717997,0.150226516546339,54.330124
A02,53.677044,74550.87,0.599273166458386,0.152888893957039,54.330124
A02,53.736416,75323.016,0.608350485870403,0.155419574561656,54.330124
A02,53.795784,76107.89,0.617577435172979,0.157756652864062,54.330124
A02,53.855156,76904.62,0.626943763166825,0.159897880687906,54.330124
A02,53.914528,77712.164,0.636437220139027,0.161805066410004,54.330124
A02,53.9739,78529.34,0.646043910541922,0.163478568820994,54.330124
A02,54.03327,79354.94,0.655749633172825,0.16487455223934,54.330124
A02,54.09264,80187.59,0.665538235339274,0.165968765625148,54.330124
A02,54.15201,81025.766,0.675391800954438,0.166755122310586,54.330124
A02,54.211384,81867.97,0.685292719586508,0.167294561526316,54.330124
A02,54.270756,82712.87,0.695225332293448,0.167616722275432,54.330124
A02,54.330124,83559.34,0.705176401861496,0.167692551902281,54.330124
A02,54.389496,84406.25,0.715132644053038,0.167529395648663,54.330124
A02,54.448868,85252.336,0.72507919933149,0.167093388281524,54.330124
A02,54.50824,86096.22,0.734999867980541,0.166401878759226,54.330124
A02,54.567608,86936.555,0.744878814718719,0.165436283079237,54.330124
A02,54.62698,87772.07,0.7547010977177,0.164226063488286,54.330124
A02,54.68635,88601.445,0.764451199106998,0.16273595091294,54.330124
A02,54.745724,89423.35,0.774113483456504,0.161031658246546,54.330124
A02,54.805096,90236.62,0.783674255069918,0.159107867199437,54.330124
A02,54.864464,91040.12,0.793120170929814,0.156950771853989,54.330124
A02,54.923836,91832.78,0.802438652156329,0.15460361866152,54.330124
A02,54.983208,92613.586,0.8116177782035,0.152080636884997,54.330124
A02,55.04258,93381.65,0.820647109776637,0.149402980365034,54.330124
A02,55.101948,94136.14,0.829516865914948,0.146527780116808,54.330124
A02,55.16132,94876.16,0.838216513276044,0.143481353867969,54.330124
A02,55.22069,95600.77,0.846735001255184,0.140260944039787,54.330124
A02,55.280064,96309.164,0.855062854546603,0.136917773814667,54.330124
A02,55.33943,97000.58,0.863191115106884,0.133423264102551,54.330124
A02,55.398804,97674.44,0.871112987989709,0.129851785357968,54.330124
A02,55.458176,98330.24,0.878822548189983,0.126176809547911,54.330124
A02,55.517548,98967.48,0.886313917726461,0.122383355624071,54.330124
A02,55.576916,99585.52,0.893579572783151,0.1184585683261,54.330124
A02,55.636288,100183.78,0.900612694901808,0.114445003688719,54.330124
A02,55.69566,100761.77,0.907407523660814,0.110365855019085,54.330124
A02,55.75503,101319.14,0.913959944473298,0.106212331289176,54.330124
A02,55.814404,101855.57,0.920266195431262,0.102014648718517,54.330124
A02,55.87377,102370.73,0.926322397067085,0.0977122560095704,54.330124
A02,55.933144,102864.23,0.932123964555397,0.0933534938132358,54.330124
A02,55.992516,103335.7,0.937666548190077,0.0889280784385154,54.330124
A02,56.051888,103784.82,0.942946386063128,0.0844845943256257,54.330124
A02,56.111256,104211.47,0.947962067459052,0.0800247763210553,54.330124
A02,56.170628,104615.625,0.952713298478785,0.0756100532250896,54.330124
A02,56.23,104997.484,0.957202418558865,0.071257726074779,54.330124
A02,56.28937,105357.35,0.961432989755925,0.066961661359247,54.330124
A02,56.34874,105695.52,0.965408503590824,0.0627242081461051,54.330124
A02,56.40811,106012.29,0.969132439828458,0.0585610241107821,54.330124
A02,56.467484,106308.055,0.972609442074011,0.0545087691596768,54.330124
A02,56.526855,106583.34,0.97584568220779,0.0505592127593736,54.330124
A02,56.586224,106838.67,0.978847332110102,0.0467125858409789,54.330124
A02,56.645596,107074.586,0.981620751756652,0.0429686359326695,54.330124
A02,56.704967,107291.59,0.984171842640611,0.0393093027628317,54.330124
A02,56.76434,107490.12,0.986505753873548,0.0357431158646801,54.330124
A02,56.82371,107670.63,0.988627822662435,0.0322897895077974,54.330124
A02,56.88308,107833.7,0.990544867465513,0.0289631907236526,54.330124
A02,56.94245,107979.97,0.992264412098776,0.0257560776879491,54.330124
A02,57.001823,108110.05,0.993793627699342,0.0226648588941555,54.330124
A02,57.061195,108224.516,0.995139285701606,0.0196755791196589,54.330124
A02,57.120564,108323.88,0.996307405158361,0.0167851803100969,54.330124
A02,57.179935,108408.65,0.997303958098552,0.0139771843983249,54.330124
A02,57.239307,108479.24,0.998133811490649,0.0112603639153878,54.330124
A02,57.29868,108536.11,0.998802373077398,0.00863771259739115,54.330124
A02,57.358047,108579.73,0.999315168161167,0.00613884865188458,54.330124
A02,57.41742,108610.734,0.999679650022175,0.00379707489790631,54.330124
A02,57.47679,108629.91,0.999905082358864,0.0015986667531707,54.330124
A02,57.536163,108637.984,1,-0.000446303635555484,54.330124
A02,57.595535,108635.73,0.99997350206055,-0.00234750935363846,54.330124
A02,57.654903,108623.875,0.999834135125243,-0.00407296618605301,54.330124
A02,57.714275,108603.305,0.999592314976845,-0.00565997756092915,54.330124
A02,57.773647,108574.72,0.999256270789097,-0.00715380601834056,54.330124
A02,57.83302,108538.59,0.99883152786437,-0.00857632582744094,54.330124
A02,57.892387,108495.28,0.998322377128973,-0.00996741198348181,54.330124
A02,57.95176,108444.94,0.997730581977277,-0.0113072676767865,54.330124
A02,58.01113,108387.836,0.997059269495306,-0.012578264077527,54.330124
A02,58.070503,108324.31,0.996312460222231,-0.0137991518191025,54.330124
A02,58.12987,108254.625,0.995493245976187,-0.0149976484046245,54.330124
A02,58.189243,108178.88,0.994602790597459,-0.0161671214920398,54.330124
A02,58.248615,108097.23,0.993642916260234,-0.0172858506583584,54.330124
A02,58.307987,108009.93,0.992616620734946,-0.0183523548625285,54.330124
A02,58.367355,107917.25,0.991527078131467,-0.0193649048612541,54.330124
A02,58.426727,107819.45,0.990377345000045,-0.0203177595008553,54.330124
A02,58.4861,107716.836,0.9891710186652,-0.021230036621502,54.330124
A02,58.54547,107609.62,0.987910591390982,-0.0220989839387452,54.330124
A02,58.604843,107498.01,0.986598508417587,-0.0229012256278869,54.330124
A02,58.66421,107382.36,0.985238931355736,-0.0236176579537093,54.330124
A02,58.723583,107263.08,0.98383668015005,-0.0242536523154895,54.330124
A02,58.782955,107140.59,0.982396692304775,-0.0248021266147296,54.330124
A02,58.842327,107015.33,0.980924140443405,-0.0252810222841979,54.330124
A02,58.901695,106887.66,0.979423256712437,-0.0256951298961634,54.330124
A02,58.961067,106757.89,0.977897685460242,-0.0260550604470864,54.330124
A02,59.02044,106626.3,0.976350718356317,-0.0263712158376704,54.330124
A02,59.07981,106493.12,0.974785059272035,-0.0266187306281559,54.330124
A02,59.13918,106358.69,0.973204705234641,-0.0267939710998259,54.330124
A02,59.19855,106223.375,0.971613947170444,-0.0269094383316469,54.330124
A02,59.257923,106087.47,0.97001625308838,-0.0269940437600675,54.330124
A02,59.317295,105951.14,0.968413562722257,-0.0270612086266037,54.330124
A02,59.376663,105814.48,0.966806992888513,-0.0271187870122411,54.330124
A02,59.436035,105677.52,0.965196896266022,-0.0271564079930555,54.330124
A02,59.495407,105540.37,0.963584566010658,-0.0271836708623808,54.330124
A02,59.55478,105403.08,0.961970589920546,-0.0272187064802995,54.330124
A02,59.61415,105265.62,0.96035461531681,-0.0272890006807957,54.330124
A02,59.67352,105127.805,0.958734467346392,-0.027418500419181,54.330124
A02,59.73289,104989.336,0.957106630976505,-0.0275868025826513,54.330124
A02,59.792263,104850.01,0.955468719746765,-0.0277939846152751,54.330124
A02,59.851635,104709.64,0.953818535292187,-0.0280255587364487,54.330124
A02,59.911003,104568.11,0.952154713921122,-0.0282652369012691,54.330124
A02,59.970375,104425.36,0.95047655027582,-0.028528583766965,54.330124
A02,60.029747,104281.28,0.948782751200407,-0.0288132259006038,54.330124
A02,60.08912,104135.76,0.947072023539011,-0.0291012893927674,54.330124
A02,60.148487,103988.8,0.94534436729163,-0.0293557509072579,54.330124
A02,60.20786,103840.54,0.943601428293014,-0.0295849478773523,54.330124
A02,60.26723,103691.13,0.941844969937535,-0.0298032350368265,54.330124
A02,60.326603,103540.61,0.940075462463694,-0.0300057022768304,54.330124
A02,60.385975,103389.07,0.938293963908114,-0.030193861344831,54.330124
A02,60.445343,103236.59,0.936501414747794,-0.0303581514655158,54.330124
A02,60.504715,103083.27,0.934698990578983,-0.0305007151822839,54.330124
A02,60.564087,102929.23,0.932888102117181,-0.0305873222727119,54.330124
A02,60.62346,102774.75,0.931072041031883,-0.0306114039335235,54.330124
A02,60.682827,102620.164,0.929254733814561,-0.0305821742252069,54.330124
A02,60.7422,102465.71,0.927438978384288,-0.0305334245545049,54.330124
A02,60.80157,102311.51,0.925626208968487,-0.0304546610484574,54.330124
A02,60.860943,102157.7,0.923818024378057,-0.0303725895962363,54.330124
A02,60.92031,102004.32,0.922014894851497,-0.030298239604936,54.330124
A02,60.979683,101851.3,0.920215997471434,-0.0302670690909127,54.330124
A02,61.039055,101698.44,0.918418981045368,-0.0302650890392905,54.330124
A02,61.098427,101545.59,0.916622082178927,-0.0303027715215053,54.330124
A02,61.157795,101392.56,0.914823067239238,-0.0303858721882161,54.330124
A02,61.217167,101239.1,0.91301899723568,-0.0305318817610899,54.330124
A02,61.27654,101084.9,0.911206227819879,-0.0307195556769488,54.330124
A02,61.33591,100929.76,0.909382407799338,-0.0309150152968004,54.330124
A02,61.395283,100773.625,0.907546890596121,-0.0311201220367489,54.330124
A02,61.45465,100616.47,0.905699382311165,-0.0313246810773703,54.330124
A02,61.514023,100458.266,0.903839542021559,-0.031524599875925,54.330124
A02,61.573395,100299.055,0.901967863477725,-0.0317214170071229,54.330124
A02,61.632767,100138.85,0.900084499507178,-0.0319285034315356,54.330124
A02,61.692135,99977.61,0.898188968115455,-0.0321382178735188,54.330124
A02,61.751507,99815.3,0.896280857843869,-0.0323455784986415,54.330124
A02,61.81088,99651.94,0.894360403811669,-0.0325729464281178,54.330124
A02,61.87025,99487.44,0.892426547982231,-0.0328204612186033,54.330124
A02,61.92962,99321.69,0.890477997199683,-0.0330818368373601,54.330124
A02,61.98899,99154.62,0.888513928546649,-0.0333454877262237,54.330124
A02,62.048363,98986.21,0.88653410690388,-0.0335915757639272,54.330124
A02,62.107735,98816.56,0.884539707867624,-0.0338175999506158,54.330124
A02,62.167103,98645.78,0.882532024593756,-0.0340014464496351,54.330124
A02,62.226475,98474.06,0.880513290715148,-0.0341360899599196,54.330124
A02,62.285847,98301.66,0.878486562782048,-0.0342048156564668,54.330124
A02,62.34522,98128.91,0.876455720262076,-0.0342045639270099,54.330124
A02,62.40459,97956.17,0.87442499530173,-0.0341380319513238,54.330124
A02,62.46396,97783.766,0.872398220344779,-0.0340287294198472,54.330124
A02,62.52333,97611.914,0.870377934679123,-0.0339046448863669,54.330124
A02,62.582703,97440.68,0.868364914198285,-0.0337876008744825,54.330124
A02,62.642075,97270.04,0.866358876759165,-0.0336710662583589,54.330124
A02,62.701443,97100,0.864359892897539,-0.033528214112024,54.330124
A02,62.760815,96930.67,0.86236925576928,-0.0333638698274157,54.330124
A02,62.820187,96762.17,0.860388376089886,-0.0331653060634337,54.330124
A02,62.87956,96594.67,0.858419252372982,-0.0329409328421831,54.330124
A02,62.938927,96428.32,0.85646364801294,-0.0326940617145929,54.330124
A02,62.9983,96263.2,0.85452250348676,-0.0324501790920344,54.330124
A02,63.05767,96099.32,0.852595936354066,-0.0321970771282085,54.330124
A02,63.117043,95936.71,0.850684299293732,-0.0319387706030342,54.330124
A02,63.176414,95775.41,0.84878806254426,-0.0317032184186769,54.330124
A02,63.235783,95615.305,0.846905874169961,-0.0314968791532136,54.330124
A02,63.295155,95456.234,0.845035841460877,-0.0313489692970656,54.330124
A02,63.354527,95297.91,0.843174590455771,-0.0312585484670729,54.330124
A02,63.4139,95140.04,0.841318676657636,-0.0312221032836015,54.330124
A02,63.473267,94982.37,0.839465114051998,-0.0312407283026177,54.330124
A02,63.53264,94824.59,0.837610258290487,-0.0313393327123277,54.330124
A02,63.59201,94666.32,0.835749642107356,-0.0315291539946531,54.330124
A02,63.651382,94507.086,0.833877693176386,-0.0318148408107838,54.330124
A02,63.71075,94346.42,0.831988909707131,-0.0321733169089417,54.330124
A02,63.770123,94183.93,0.830078683362296,-0.0325605172843289,54.330124
A02,63.829494,94019.49,0.828145532890609,-0.0329054878769665,54.330124
A02,63.888866,93853.305,0.826191868264377,-0.0331752631750818,54.330124
A02,63.948235,93685.766,0.824222286064936,-0.0333633720449383,54.330124
A02,64.00761,93517.26,0.822241335849768,-0.0334758803838133,54.330124
A02,64.06698,93348.2,0.82025387283138,-0.0335067702296664,54.330124
A02,64.12635,93178.984,0.818264575882845,-0.0334925133777362,54.330124
A02,64.18572,93009.84,0.816276125363609,-0.0334399653849191,54.330124
A02,64.245094,92840.95,0.814290660858845,-0.0333485547337136,54.330124
A02,64.30447,92672.516,0.812310557072976,-0.0332252493754458,54.330124
A02,64.36383,92504.75,0.81033830627005,-0.0330758964823849,54.330124
A02,64.4232,92337.71,0.80837459029589,-0.0329429891689382,54.330124
A02,64.482574,92171.33,0.806418633256974,-0.0328211045169489,54.330124
A02,64.54195,92005.56,0.804469847355175,-0.0327056143558178,54.330124
A02,64.60132,91840.39,0.80252811503087,-0.0326038362739709,54.330124
A02,64.66069,91675.734,0.800592425271285,-0.0325321559906442,54.330124
A02,64.72006,91511.44,0.79866099117012,-0.0324923446001971,54.330124
A02,64.779434,91347.336,0.796731790701828,-0.0324891982231682,54.330124
A02,64.8388,91183.27,0.794803036960111,-0.0325175031150573,54.330124
A02,64.89817,91019.05,0.792872472800171,-0.0325986879663284,54.330124
A02,64.95754,90854.42,0.79093708869561,-0.0327410307066671,54.330124
A02,65.016914,90689.06,0.788993122738432,-0.0329319799378906,54.330124
A02,65.07629,90522.73,0.78703775349764,-0.0331709421619331,54.330124
A02,65.13566,90355.21,0.785068394661486,-0.033448158727282,54.330124
A02,65.19503,90186.29,0.783082577477847,-0.0337629975407788,54.330124
A02,65.2544,90015.78,0.781078068313851,-0.0340814805003634,54.330124
A02,65.313774,89843.65,0.779054514490623,-0.0343979628768642,54.330124
A02,65.37314,89669.945,0.777012445026474,-0.0346669215556486,54.330124
A02,65.43251,89494.87,0.774954269893716,-0.0348770121098035,54.330124
A02,65.49188,89318.734,0.772883621684757,-0.0350108854237769,54.330124
A02,65.551254,89141.91,0.770804885373605,-0.0350722715457092,54.330124
A02,65.61063,88964.77,0.768722434178307,-0.0350619551612576,54.330124
A02,65.67,88787.7,0.766640805900383,-0.0349748299550035,54.330124
A02,65.72937,88611.07,0.764564350245955,-0.0348263210807133,54.330124
A02,65.78874,88435.19,0.762496711563393,-0.0346572189758512,54.330124
A02,65.84811,88260.164,0.760439112472796,-0.0344845526580103,54.330124
A02,65.90748,88086.01,0.75839176458149,-0.0343095101981812,54.330124
A02,65.96685,87912.74,0.756354808961025,-0.034131299549027,54.330124
A02,66.02622,87740.37,0.754328433706799,-0.0339706013445977,54.330124
A02,66.085594,87568.8,0.752311463222565,-0.0338252218552983,54.330124
A02,66.144966,87397.97,0.750303192150572,-0.033692413462749,54.330124
A02,66.20434,87227.805,0.748302738793635,-0.0336055781340304,54.330124
A02,66.26371,87058.09,0.746307575619817,-0.0335788465366576,54.330124
A02,66.32308,86888.51,0.744313999500936,-0.0336283494947543,54.330124
A02,66.38245,86718.68,0.742317484391432,-0.0337313156475948,54.330124
A02,66.44182,86548.33,0.740314856181434,-0.0338588352676661,54.330124
A02,66.50119,86377.336,0.738304657131594,-0.0339800185090777,54.330124
A02,66.56056,86205.73,0.73628726343271,-0.03408346048528,54.330124
A02,66.619934,86033.59,0.734263592049856,-0.0341705428581388,54.330124
A02,66.679306,85861.016,0.732234818579283,-0.0342489872249453,54.330124
A02,66.73868,85688.04,0.730201319211789,-0.0343025797840411,54.330124
A02,66.79805,85514.805,0.72816477505001,-0.0343060467923047,54.330124
A02,66.857414,85341.57,0.726128230888232,-0.0342545653162668,54.330124
A02,66.91679,85168.56,0.724094331818013,-0.0341798124479678,54.330124
A02,66.97616,84995.945,0.722065076352978,-0.0340808065317662,54.330124
A02,67.03553,84823.83,0.720041698869187,-0.0339610093731677,54.330124
A02,67.0949,84652.32,0.718025433742702,-0.0338062625958918,54.330124
A02,67.154274,84481.58,0.716018220707333,-0.0336192964866311,54.330124
A02,67.213646,84311.79,0.714022175836329,-0.0334142255808965,54.330124
A02,67.27302,84143.03,0.712038239606689,-0.0332244053566788,54.330124
A02,67.33239,83975.24,0.710065706660663,-0.0330713182342781,54.330124
A02,67.391754,83808.24,0.708102460925003,-0.0329638993998137,54.330124
A02,67.451126,83641.76,0.706145328289837,-0.0329053694553828,54.330124
A02,67.5105,83475.57,0.704191604883794,-0.0328660039400567,54.330124
A02,67.56987,83309.59,0.702240350229873,-0.0328212532659342,54.330124
A02,67.62924,83143.836,0.700291752423474,-0.0327560785920924,54.330124
A02,67.688614,82978.4,0.698346893013147,-0.0326668916565397,54.330124
A02,67.747986,82813.42,0.696407394321715,-0.0325517441479139,54.330124
A02,67.80736,82649.016,0.694474667064677,-0.0324315659797908,54.330124
A02,67.86673,82485.23,0.692549204992456,-0.0322871121252502,54.330124
A02,67.926094,82322.19,0.690632512868253,-0.0320827764281092,54.330124
A02,67.985466,82160.16,0.688727694266163,-0.031814397762147,54.330124
A02,68.04484,81999.48,0.686838746213434,-0.0314858614682972,54.330124
A02,68.10421,81840.47,0.684969430618061,-0.0311116191050794,54.330124
A02,68.16358,81683.35,0.683122333791792,-0.0307076749670058,54.330124
A02,68.22295,81528.27,0.681299219129001,-0.0302796814755091,54.330124
A02,68.282326,81375.336,0.679501332761711,-0.0298554006781296,54.330124
A02,68.3417,81224.55,0.677728698201848,-0.0294711047504262,54.330124
A02,68.40106,81075.74,0.675979293423863,-0.0291255782350696,54.330124
A02,68.460434,80928.64,0.674249991341734,-0.0288622224652414,54.330124
A02,68.519806,80782.875,0.672536383469527,-0.0286632517552741,54.330124
A02,68.57918,80638.11,0.67083453155981,-0.0285245945149083,54.330124
A02,68.63855,80494.055,0.66914102638346,-0.028437469308656,54.330124
A02,68.69792,80350.44,0.667452693830605,-0.0284047973563116,54.330124
A02,68.75729,80206.99,0.665766301011561,-0.028409846698057,54.330124
A02,68.816666,80063.5,0.664079437954017,-0.0284583233156109,54.330124
A02,68.87604,79919.77,0.662389753465476,-0.0285402923565878,54.330124
A02,68.9354,79775.66,0.660695601711189,-0.0286345419738673,54.330124
A02,68.994774,79631.04,0.658995454416032,-0.0287444093937456,54.330124
A02,69.054146,79485.87,0.657288841341507,-0.0288464003607617,54.330124
A02,69.11352,79340.18,0.655576115166487,-0.0289572503686773,54.330124
A02,69.17289,79193.94,0.653856923212099,-0.0290819978230852,54.330124
A02,69.23226,79047.07,0.652130325001342,-0.0292067452774911,54.330124
A02,69.29163,78899.57,0.650396320534217,-0.0293206090843654,54.330124
A02,69.351006,78751.48,0.648655380049224,-0.0294235716362225,54.330124
A02,69.41037,78602.9,0.646908679142611,-0.0294899021978077,54.330124
A02,69.46974,78453.97,0.645157863649127,-0.0295512858658494,54.330124
A02,69.52911,78304.73,0.643403403807272,-0.0295958177184853,54.330124
A02,69.588486,78155.25,0.641646122534419,-0.0296255244284387,54.330124
A02,69.64786,78005.625,0.639887136647005,-0.029639401131262,54.330124
A02,69.70723,77855.94,0.638127445401842,-0.0296403911904243,54.330124
A02,69.7666,77706.25,0.636367695376867,-0.0296126695338911,54.330124
A02,69.82597,77556.7,0.63460959118664,-0.0295388975786261,54.330124
A02,69.885345,77407.51,0.632855719142909,-0.0294547605594356,54.330124
A02,69.94471,77258.77,0.631107137282298,-0.029355254151785,54.330124
A02,70.00408,77110.52,0.629364315843306,-0.0292710991230157,54.330124
A02,70.06345,76962.695,0.627626490688373,-0.0292047838678445,54.330124
A02,70.122826,76815.19,0.625892427441435,-0.0291691379034105,54.330124
A02,70.1822,76667.87,0.624160539047559,-0.0291711031476582,54.330124
A02,70.24157,76520.55,0.622428650653682,-0.0291968446858706,54.330124
A02,70.30094,76373.1,0.620695233984682,-0.0292463476439711,54.330124
A02,70.36031,76225.4,0.618958878325059,-0.0293413933235156,54.330124
A02,70.41968,76077.22,0.617216879803442,-0.0294946544817857,54.330124
A02,70.47905,75928.266,0.615465782166859,-0.0296910822195146,54.330124
A02,70.53842,75778.32,0.613703022615486,-0.0298997866908548,54.330124
A02,70.59779,75627.32,0.61192787227965,-0.0300828776033379,54.330124
A02,70.657166,75475.38,0.610141671339074,-0.0302046700187675,54.330124
A02,70.71654,75322.83,0.60834829926138,-0.030256207989158,54.330124
A02,70.77591,75170.03,0.606551988193064,-0.0302443272792149,54.330124
A02,70.83528,75017.29,0.604756382482497,-0.0301770032561998,54.330124
A02,70.89465,74864.89,0.602964773799176,-0.0300641365117388,54.330124
A02,70.95402,74713.06,0.601179866014474,-0.0299084992114779,54.330124
A02,71.01339,74562.016,0.599404198416289,-0.0297267243493475,54.330124
A02,71.07276,74411.89,0.597639322791668,-0.0295485137001959,54.330124
A02,71.13213,74262.664,0.595885027533287,-0.0293884212587687,54.330124
A02,71.191505,74114.234,0.594140090021048,-0.0292466567258537,54.330124
A02,71.25088,73966.52,0.59240356977795,-0.0291156598345936,54.330124
A02,71.31025,73819.48,0.59067497305357,-0.0289800217294031,54.330124
A02,71.36962,73673.125,0.588954429163496,-0.028843356741781,54.330124
A02,71.428986,73527.47,0.587242114447163,-0.0287038414462139,54.330124
A02,71.48836,73382.5,0.585537852565136,-0.0285948887154063,54.330124
A02,71.54773,73238.09,0.583840174022102,-0.028523604455746,54.330124
A02,71.6071,73094.04,0.582146727625564,-0.028507763509154,54.330124
A02,71.66647,72950.07,0.580454221706026,-0.0285421899547181,54.330124
A02,71.725845,72805.914,0.578759529177464,-0.0286110922696093,54.330124
A02,71.78522,72661.41,0.577060745573957,-0.0286938946316017,54.330124
A02,71.84459,72516.5,0.575357189049678,-0.0287750794828824,54.330124
A02,71.90396,72371.18,0.57364881258078,-0.0288514757739226,54.330124
A02,71.963326,72225.484,0.571936015869985,-0.0289014439416452,54.330124
A02,72.0227,72079.516,0.570220021537394,-0.0289299247358105,54.330124
A02,72.08207,71933.414,0.568502451905828,-0.0289283406411506,54.330124
A02,72.14144,71787.32,0.566784976321963,-0.028913687765554,54.330124
A02,72.20081,71641.3,0.565068370679322,-0.0288785837276667,54.330124
A02,72.260185,71495.445,0.563353704770492,-0.0288211651319383,54.330124
A02,72.31956,71349.88,0.561642448090784,-0.0287394373530513,54.330124
A02,72.37893,71204.74,0.559936187695133,-0.0286511976630878,54.330124
A02,72.43829,71060.07,0.558235452601852,-0.0285707012574301,54.330124
A02,72.497665,70915.77,0.556539067214692,-0.0285322901968336,54.330124
A02,72.55704,70771.664,0.554844962484255,-0.0285481579229612,54.330124
A02,72.61641,70627.49,0.553150058348369,-0.0285998390112194,54.330124
A02,72.67578,70483.055,0.551452085906273,-0.0286889443357905,54.330124
A02,72.73515,70338.17,0.549748823281057,-0.0287884959309143,54.330124
A02,72.794525,70192.77,0.548039506335159,-0.0288855135581867,54.330124
A02,72.8539,70046.88,0.546324428967642,-0.0289849720252162,54.330124
A02,72.91327,69900.5,0.544603591178504,-0.0290789752738726,54.330124
A02,72.97263,69753.67,0.542877463206247,-0.0291330075053233,54.330124
A02,73.032005,69606.53,0.541147690885619,-0.0291498370937297,54.330124
A02,73.09138,69459.305,0.539416919308178,-0.0291285306036971,54.330124
A02,73.15075,69312.2,0.537687558446237,-0.0290592264623575,54.330124
A02,73.21012,69165.445,0.535962312171167,-0.0289451716469048,54.330124
A02,73.26949,69019.266,0.53424383733049,-0.0287789921633468,54.330124
A02,73.328865,68873.914,0.532535084670792,-0.0285833729475226,54.330124
A02,73.38824,68729.55,0.530837946902032,-0.0283739343968388,54.330124
A02,73.4476,68586.28,0.529153670156236,-0.0281236205543195,54.330124
